Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Allan bunda mole,2021-05-22 17:37:46,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Sexify,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,00:00:04,BR (Brazil)
Allan bunda mole,2021-05-22 17:36:56,00:00:29,Autoplayed: user action: None; ,Castlevania: Temporada 1 (Resumo),RECAP,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:29,00:00:29,BR (Brazil)
Allan bunda mole,2021-05-22 17:36:47,00:00:05,Autoplayed: user action: None; ,WHOKILLEDSARA_S1_CLIP_MAINCHARACTER,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,00:00:05,BR (Brazil)
Allan bunda mole,2021-05-22 17:35:51,00:00:38,Autoplayed: user action: None; ,Clipe: Army of the Dead: Invasão em Las Vegas,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:38,00:00:38,BR (Brazil)
Allan bunda mole,2021-05-22 15:51:12,00:59:11,,É o fim,,MStar PureTurnkey51 AOC OEM2K Smart TV,01:41:11,01:41:11,BR (Brazil)
Allan bunda mole,2021-05-22 13:25:19,00:40:21,,É o fim,,MStar PureTurnkey51 AOC OEM2K Smart TV,00:42:03,Not latest view,BR (Brazil)
Allan bunda mole,2021-05-22 13:24:58,00:00:18,Autoplayed: user action: None; ,This Is the End_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:18,00:00:18,BR (Brazil)
Allan bunda mole,2021-05-22 13:24:38,00:00:09,Autoplayed: user action: None; ,This Is the End_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:09,Not latest view,BR (Brazil)
Allan bunda mole,2021-05-22 13:23:53,00:00:27,Autoplayed: user action: None; ,This Is the End_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:27,Not latest view,BR (Brazil)
Allan bunda mole,2021-05-22 13:22:53,00:00:06,Autoplayed: user action: None; ,Eurotrip_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:06,00:00:06,BR (Brazil)
Allan bunda mole,2021-05-22 13:22:16,00:00:05,Autoplayed: user action: None; ,Trailer: Bad Trip,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,00:00:05,BR (Brazil)
Allan bunda mole,2021-05-22 13:20:35,00:00:05,Autoplayed: user action: None; ,Trailer: Army of the Dead: Invasão em Las Vegas,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,00:00:05,BR (Brazil)
Allan bunda mole,2021-05-22 13:20:11,00:00:04,Autoplayed: user action: None; ,Clipe 10: A Mulher na Janela,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,00:00:04,BR (Brazil)
Allan bunda mole,2021-05-22 13:20:03,00:00:05,Autoplayed: user action: None; ,Volume 1 (Trailer): O Legado de Júpiter,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,Not latest view,BR (Brazil)
Allan bunda mole,2021-05-21 01:13:14,00:22:58,,Explicando... Dinheiro: Minissérie: Cartões de crédito (Episódio 2),,Firefox PC (Cadmium),00:22:14,00:22:14,BR (Brazil)
Allan bunda mole,2021-05-21 01:13:05,00:00:12,,Explicando... Dinheiro: Minissérie: Enriqueça rápido (Episódio 1),,Firefox PC (Cadmium),00:00:12,00:00:12,BR (Brazil)
Allan bunda mole,2021-05-15 21:27:52,01:42:08,,Amor e Monstros,,MStar PureTurnkey51 AOC OEM2K Smart TV,01:42:50,01:42:50,BR (Brazil)
Allan bunda mole,2021-05-15 21:27:09,00:00:14,Autoplayed: user action: None; ,Oxygen (VCEE) Hook 6,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:14,00:00:14,BR (Brazil)
Allan bunda mole,2021-05-15 21:26:56,00:00:07,Autoplayed: user action: None; ,Teaser 5: A Mulher na Janela,TEASER_TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:07,00:00:07,BR (Brazil)
Allan bunda mole,2021-05-15 21:26:33,00:00:06,Autoplayed: user action: None; ,Volume 1 (Trailer): O Legado de Júpiter,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:06,Not latest view,BR (Brazil)
Allan bunda mole,2021-04-18 02:31:39,01:37:25,Autoplayed: user action: User_Interaction; ,Django Livre,,Samsung 2017 Kant-M UHD TV Smart TV,01:38:28,01:38:28,BR (Brazil)
Allan bunda mole,2021-04-18 02:30:33,00:00:29,Autoplayed: user action: None; ,LOVEANDMONSTERS_CLIP_PLOT,HOOK,Samsung 2017 Kant-M UHD TV Smart TV,00:00:29,00:00:29,BR (Brazil)
Allan bunda mole,2021-04-18 02:06:39,00:00:04,Autoplayed: user action: None; ,LOVEANDMONSTERS_CLIP_PLOT,HOOK,Samsung 2017 Kant-M UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Allan bunda mole,2021-04-10 01:00:04,01:27:53,Autoplayed: user action: Unspecified; ,Seaspiracy: Mar Vermelho,,AOC AOC 2016 MT5800 with no FRC Smart TV,01:27:53,01:27:53,BR (Brazil)
Allan bunda mole,2021-04-09 00:07:01,00:00:05,Autoplayed: user action: None; ,Steve Jobs_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,00:00:05,BR (Brazil)
Allan bunda mole,2021-04-04 14:20:55,01:19:21,Autoplayed: user action: Unspecified; ,Um príncipe em Nova York,,MStar PureTurnkey51 AOC OEM2K Smart TV,01:52:37,01:52:37,BR (Brazil)
Allan bunda mole,2021-04-04 04:26:06,00:44:05,Autoplayed: user action: Unspecified; ,Um príncipe em Nova York,,MStar PureTurnkey51 AOC OEM2K Smart TV,00:43:39,Not latest view,BR (Brazil)
Allan bunda mole,2021-04-02 00:28:43,00:00:10,Autoplayed: user action: None; ,Legado Italiano_hook_primary_16x9,HOOK,Firefox PC (Cadmium),00:00:10,00:00:10,BR (Brazil)
Allan bunda mole,2021-03-30 22:07:33,00:00:21,Autoplayed: user action: None; ,Luccas Neto em: Acampamento de Férias 3_hook_04_16x9,HOOK,Samsung 2017 Kant-M UHD TV Smart TV,00:00:21,00:00:21,BR (Brazil)
Allan bunda mole,2021-03-22 22:48:44,00:29:29,,Baseado em Fatos Raciais,,Firefox PC (Cadmium),00:29:49,00:29:49,BR (Brazil)
Allan bunda mole,2021-03-22 22:39:24,00:00:09,Autoplayed: user action: None; ,Trailer: O Tigre Branco,TRAILER,Firefox PC (Cadmium),00:00:09,00:00:09,BR (Brazil)
Allan bunda mole,2021-03-22 22:23:45,00:18:21,,As Loucuras de Dick & Jane,,Firefox PC (Cadmium),00:18:21,00:18:21,BR (Brazil)
Allan bunda mole,2021-03-22 02:08:03,00:00:57,Autoplayed: user action: None; ,The One: Hook 2 It Works,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:57,00:00:57,BR (Brazil)
Allan bunda mole,2021-03-22 02:07:25,00:00:12,Autoplayed: user action: None; ,Temporada 1 (Trailer): Polos Opostos,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:12,00:00:12,BR (Brazil)
Allan bunda mole,2021-03-22 02:05:49,00:00:19,Autoplayed: user action: None; ,Febre do Rato_hook_03_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:19,00:00:19,BR (Brazil)
Allan bunda mole,2021-03-22 02:02:51,00:01:42,Autoplayed: user action: None; ,Rocky Balboa_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:01:42,00:01:42,BR (Brazil)
Allan bunda mole,2021-03-22 02:01:09,00:01:13,Autoplayed: user action: None; ,Jim & Andy (Trailer),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:01:13,00:01:13,BR (Brazil)
Allan bunda mole,2021-03-22 02:00:35,00:00:20,Autoplayed: user action: None; ,Tiger King: Joe Exotic Thematic,TEASER_TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:20,00:00:20,BR (Brazil)
Allan bunda mole,2021-03-22 01:41:26,00:02:07,Autoplayed: user action: None; ,Trailer: A Escavação,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:02:07,00:02:07,BR (Brazil)
Allan bunda mole,2021-03-21 21:23:03,01:30:31,Autoplayed: user action: Unspecified; ,Meu Nome é Dolemite,,Samsung 2017 Kant-M UHD TV Smart TV,01:53:04,01:53:04,BR (Brazil)
Allan bunda mole,2021-03-21 19:54:24,00:02:02,,Temporada 1 (Trailer): Last Chance U: Basquete,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:02:02,00:02:02,BR (Brazil)
Allan bunda mole,2021-03-21 19:52:45,00:01:37,,Moneyball_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:01:37,00:01:37,BR (Brazil)
Allan bunda mole,2021-03-21 19:51:57,00:00:45,Autoplayed: user action: None; ,Febre do Rato_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:45,00:00:45,BR (Brazil)
Allan bunda mole,2021-03-21 17:51:34,01:58:50,Autoplayed: user action: Unspecified; ,Enola Holmes,,MStar PureTurnkey51 AOC OEM2K Smart TV,01:58:50,01:58:50,BR (Brazil)
Allan bunda mole,2021-03-21 17:49:23,00:00:27,Autoplayed: user action: None; ,Clipe 1: Enola Holmes,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:27,00:00:27,BR (Brazil)
Allan bunda mole,2021-03-21 17:49:08,00:00:09,Autoplayed: user action: None; ,Clipe 1: Enola Holmes,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:09,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-21 17:47:39,00:00:30,Autoplayed: user action: None; ,Batman v Superman: Dawn of Justice_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:30,00:00:30,BR (Brazil)
Allan bunda mole,2021-03-21 17:47:01,00:00:33,Autoplayed: user action: None; ,Waterworld_hook_04_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:33,00:00:33,BR (Brazil)
Allan bunda mole,2021-03-21 17:46:15,00:00:27,Autoplayed: user action: None; ,The Equalizer_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:27,00:00:27,BR (Brazil)
Allan bunda mole,2021-03-21 17:46:04,00:00:05,Autoplayed: user action: None; ,Fury_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,00:00:05,BR (Brazil)
Allan bunda mole,2021-03-21 17:44:52,00:00:44,Autoplayed: user action: None; ,American Gangster_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:44,00:00:44,BR (Brazil)
Allan bunda mole,2021-03-21 17:44:10,00:00:39,Autoplayed: user action: None; ,Hitch_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:39,00:00:39,BR (Brazil)
Allan bunda mole,2021-03-21 17:42:55,00:00:44,Autoplayed: user action: None; ,Baby Driver_hook_01_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:44,00:00:44,BR (Brazil)
Allan bunda mole,2021-03-21 17:42:43,00:00:05,Autoplayed: user action: None; ,Trailer: Cabras da Peste,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,00:00:05,BR (Brazil)
Allan bunda mole,2021-03-21 17:42:15,00:00:09,Autoplayed: user action: None; ,Trailer: Cabras da Peste,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:09,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-21 17:41:53,00:00:11,Autoplayed: user action: None; ,Temporada 1 (Teaser): Sky Rojo,TEASER_TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:11,00:00:11,BR (Brazil)
Allan bunda mole,2021-03-21 17:40:22,00:00:25,Autoplayed: user action: None; ,Our Planet: Season 1 (CEE Asset 2),PROMOTIONAL,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:25,00:00:25,BR (Brazil)
Allan bunda mole,2021-03-21 17:40:07,00:00:07,Autoplayed: user action: None; ,Trailer: Professor Polvo,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:07,00:00:07,BR (Brazil)
Allan bunda mole,2021-03-21 17:39:00,00:00:13,Autoplayed: user action: None; ,Trailer 4: Meu Nome é Dolemite,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:13,00:00:13,BR (Brazil)
Allan bunda mole,2021-03-21 17:38:33,00:00:23,Autoplayed: user action: None; ,Cobra Kai (Trailer das temporadas 1 e 2),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:23,00:00:23,BR (Brazil)
Allan bunda mole,2021-03-21 15:33:32,00:22:36,Autoplayed: user action: Unspecified; ,Meu Nome é Dolemite,,Samsung 2017 Kant-M UHD TV Smart TV,00:22:35,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-21 15:30:42,00:00:08,Autoplayed: user action: None; ,Temporada 3 (Clipe): F1: Dirigir para Viver,HOOK,Samsung 2017 Kant-M UHD TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Allan bunda mole,2021-03-21 05:22:00,00:21:40,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Casa de praia (Episódio 12),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:21:40,00:21:40,BR (Brazil)
Allan bunda mole,2021-03-21 05:00:18,00:21:40,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Emboscada (Episódio 11),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:21:40,00:21:40,BR (Brazil)
Allan bunda mole,2021-03-21 04:37:07,00:23:04,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 2: Novo acordo (Episódio 10),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:21:39,00:21:39,BR (Brazil)
Allan bunda mole,2021-03-21 04:27:00,00:05:32,,Brooklyn Nine-Nine: Temporada 2: O convite (Episódio 9),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:21:40,00:21:40,BR (Brazil)
Allan bunda mole,2021-03-21 04:26:12,00:00:20,,Brooklyn Nine-Nine: Temporada 2: Novo acordo (Episódio 10),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:20,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-21 04:25:52,00:00:11,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Novo acordo (Episódio 10),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:11,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-21 03:55:23,00:25:21,,Brooklyn Nine-Nine: Temporada 2: O convite (Episódio 9),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:21:40,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-21 03:52:21,00:00:11,,F1: Dirigir para Viver: Temporada 3: O dinheiro manda (Episódio 1),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:11,00:00:11,BR (Brazil)
Allan bunda mole,2021-03-19 21:12:03,01:33:11,,Cabras da Peste,,Samsung 2017 Kant-M UHD TV Smart TV,01:32:09,01:32:09,BR (Brazil)
Allan bunda mole,2021-03-08 02:06:26,01:48:18,,The Karate Kid: O Desafio Final,,MStar PureTurnkey51 AOC OEM2K Smart TV,01:49:01,01:49:01,BR (Brazil)
Allan bunda mole,2021-03-07 03:25:43,00:00:28,,Avatar: The Last Airbender: Book 1_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:28,00:00:28,BR (Brazil)
Allan bunda mole,2021-03-07 03:24:17,00:01:23,,Temporada 1 (Trailer): Intervenção Canina,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:01:23,00:01:23,BR (Brazil)
Allan bunda mole,2021-03-07 03:22:56,00:01:20,Autoplayed: user action: None; ,Nosso Planeta: Animais incríveis,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:01:20,00:01:20,BR (Brazil)
Allan bunda mole,2021-03-07 01:16:53,01:49:50,Autoplayed: user action: Unspecified; ,Karatê Kid II - A hora da verdade continua,,MStar PureTurnkey51 AOC OEM2K Smart TV,01:49:49,01:49:49,BR (Brazil)
Allan bunda mole,2021-03-06 21:18:42,02:03:05,Autoplayed: user action: Unspecified; ,Karatê Kid - A hora da verdade,,MStar PureTurnkey51 AOC OEM2K Smart TV,02:03:05,02:03:05,BR (Brazil)
Allan bunda mole,2021-03-06 21:16:48,00:00:51,Autoplayed: user action: Unspecified; ,The Karate Kid: O Desafio Final,,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:51,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-06 21:16:18,00:00:09,Autoplayed: user action: None; ,The Karate Kid: O Desafio Final,,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:09,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-06 19:59:10,00:00:50,Autoplayed: user action: None; ,Red Dragon_hook_05_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:50,00:00:50,BR (Brazil)
Allan bunda mole,2021-03-06 19:58:22,00:00:16,Autoplayed: user action: None; ,O Barato de Iacanga_hook_05_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:16,00:00:16,BR (Brazil)
Allan bunda mole,2021-03-06 19:57:48,00:00:20,Autoplayed: user action: None; ,Marvel - Luke Cage: Temporada 2 (Trailer),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:20,00:00:20,BR (Brazil)
Allan bunda mole,2021-03-06 19:57:24,00:00:06,Autoplayed: user action: None; ,Marco Polo: (Trailer),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:06,00:00:06,BR (Brazil)
Allan bunda mole,2021-03-06 19:57:13,00:00:06,Autoplayed: user action: None; ,Spartacus: Gods of the Arena_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:06,00:00:06,BR (Brazil)
Allan bunda mole,2021-03-06 19:56:26,00:00:07,Autoplayed: user action: None; ,Altered Carbon (Trailer),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:07,00:00:07,BR (Brazil)
Allan bunda mole,2021-03-06 19:55:37,00:00:04,Autoplayed: user action: None; ,BEHINDHEREYESLS_CLIP_PLOT,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,00:00:04,BR (Brazil)
Allan bunda mole,2021-03-06 19:55:20,00:00:11,Autoplayed: user action: None; ,MOXIE_CLIP_SUPPORTINGCHARACTER,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:11,00:00:11,BR (Brazil)
Allan bunda mole,2021-03-06 19:54:56,00:00:09,Autoplayed: user action: None; ,Trailer: A Sentinela,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:09,00:00:09,BR (Brazil)
Allan bunda mole,2021-03-06 19:54:14,00:00:33,Autoplayed: user action: None; ,O Barato de Iacanga,,MStar PureTurnkey51 AOC OEM2K Smart TV,00:03:46,00:03:46,BR (Brazil)
Allan bunda mole,2021-03-06 19:53:17,00:00:50,Autoplayed: user action: None; ,O Barato de Iacanga_hook_02_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:50,00:00:50,BR (Brazil)
Allan bunda mole,2021-03-05 21:52:39,01:48:26,Autoplayed: user action: Unspecified; ,Cães de Guerra,,Samsung 2017 Kant-M UHD TV Smart TV,01:48:26,01:48:26,BR (Brazil)
Allan bunda mole,2021-03-05 00:25:50,00:00:45,Autoplayed: user action: Unspecified; ,O Barato de Iacanga,,Samsung 2017 Kant-M UHD TV Smart TV,00:03:13,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-05 00:23:04,00:00:55,Autoplayed: user action: Unspecified; ,Trabalho interno,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:55,00:00:55,BR (Brazil)
Allan bunda mole,2021-03-04 02:03:19,00:00:38,Autoplayed: user action: None; ,The Karate Kid_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:38,00:00:38,BR (Brazil)
Allan bunda mole,2021-03-04 02:03:03,00:00:07,Autoplayed: user action: None; ,The Karate Kid_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:07,00:00:07,BR (Brazil)
Allan bunda mole,2021-03-04 02:02:10,00:00:38,Autoplayed: user action: None; ,The Karate Kid_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:38,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-04 02:00:48,00:00:07,Autoplayed: user action: None; ,Red Dragon_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:07,00:00:07,BR (Brazil)
Allan bunda mole,2021-03-04 01:59:05,00:00:04,Autoplayed: user action: None; ,Temporada 6: O fim (Teaser),TEASER_TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,00:00:04,BR (Brazil)
Allan bunda mole,2021-03-04 01:57:17,00:00:45,Autoplayed: user action: None; ,Trailer: O Diabo de Cada Dia,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:45,00:00:45,BR (Brazil)
Allan bunda mole,2021-03-04 01:56:44,00:00:16,Autoplayed: user action: None; ,Community: Season 1_hook_05_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:16,00:00:16,BR (Brazil)
Allan bunda mole,2021-03-04 01:56:19,00:00:05,Autoplayed: user action: None; ,Coach Carter_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,00:00:05,BR (Brazil)
Allan bunda mole,2021-03-04 01:55:59,00:00:04,Autoplayed: user action: None; ,M-8: Quando a morte socorre a vida_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,00:00:04,BR (Brazil)
Allan bunda mole,2021-03-04 01:55:37,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Clipe): A Guerra dos Samurais,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:07,00:00:07,BR (Brazil)
Allan bunda mole,2021-03-01 23:47:37,02:13:55,Autoplayed: user action: Unspecified; ,O Diabo de Cada Dia,,Samsung 2017 Kant-M UHD TV Smart TV,02:13:54,02:13:54,BR (Brazil)
Allan bunda mole,2021-03-01 23:45:27,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Clipe): A Guerra dos Samurais,HOOK,Samsung 2017 Kant-M UHD TV Smart TV,00:00:10,Not latest view,BR (Brazil)
Allan bunda mole,2021-03-01 02:45:21,00:00:56,Autoplayed: user action: None; ,Fórmula 1: Dirigir para Viver (Trailer),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:56,00:00:56,BR (Brazil)
Allan bunda mole,2021-03-01 02:45:06,00:00:08,Autoplayed: user action: None; ,Trailer: Os 7 de Chicago,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:08,00:00:08,BR (Brazil)
Allan bunda mole,2021-03-01 02:44:49,00:00:05,,Cidade dos Mortos: Temporada 1: Episódio 1 (Episódio 1),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:05,00:00:05,BR (Brazil)
Allan bunda mole,2021-03-01 02:44:04,00:00:42,Autoplayed: user action: None; ,Temporada 1 (Trailer): Cidade dos Mortos,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:42,00:00:42,BR (Brazil)
Allan bunda mole,2021-03-01 01:58:07,00:02:12,Autoplayed: user action: None; ,Trailer: Eu Me Importo,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:02:12,00:02:12,BR (Brazil)
Allan bunda mole,2021-02-24 21:29:17,00:01:12,Autoplayed: user action: None; ,Cobra Kai: Temporada 1: Degenerado (Episódio 1),,MStar PureTurnkey51 AOC OEM2K Smart TV,00:01:12,00:01:12,BR (Brazil)
Allan bunda mole,2021-02-24 21:28:27,00:00:04,Autoplayed: user action: None; ,Anne with an E (trailer),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,00:00:04,BR (Brazil)
Allan bunda mole,2021-02-24 21:28:19,00:00:04,Autoplayed: user action: None; ,Anne with an E (trailer),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,Not latest view,BR (Brazil)
Allan bunda mole,2021-02-24 21:26:37,00:00:04,Autoplayed: user action: None; ,María Magdalena: Season 1_hook_primary_16x9,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,00:00:04,BR (Brazil)
Allan bunda mole,2021-02-24 21:25:37,00:00:04,Autoplayed: user action: None; ,Trailer: Eu Me Importo,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,Not latest view,BR (Brazil)
Allan bunda mole,2021-02-24 21:24:33,00:00:07,Autoplayed: user action: None; ,Leila: Season 1 (Smoke Motion KA),HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:07,00:00:07,BR (Brazil)
Allan bunda mole,2021-02-24 21:23:15,00:00:50,Autoplayed: user action: None; ,Rich Hook 3,HOOK,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:50,00:00:50,BR (Brazil)
Allan bunda mole,2021-02-24 21:22:21,00:00:08,Autoplayed: user action: None; ,Trailer: Sobrenatural,TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:08,00:00:08,BR (Brazil)
Allan bunda mole,2021-02-24 21:21:44,00:00:04,Autoplayed: user action: None; ,Marvel - Os Defensores (Trailer 2),TRAILER,MStar PureTurnkey51 AOC OEM2K Smart TV,00:00:04,00:00:04,BR (Brazil)
